PacketCounter,SampleTimeFine,Pelvis_Acc_X,Pelvis_Acc_Y,Pelvis_Acc_Z,Pelvis_Gyr_X,Pelvis_Gyr_Y,Pelvis_Gyr_Z,RT_Acc_X,RT_Acc_Y,RT_Acc_Z,RT_Gyr_X,RT_Gyr_Y,RT_Gyr_Z,LT_Acc_X,LT_Acc_Y,LT_Acc_Z,LT_Gyr_X,LT_Gyr_Y,LT_Gyr_Z,RS_Acc_X,RS_Acc_Y,RS_Acc_Z,RS_Gyr_X,RS_Gyr_Y,RS_Gyr_Z,LS_Acc_X,LS_Acc_Y,LS_Acc_Z,LS_Gyr_X,LS_Gyr_Y,LS_Gyr_Z
52772,0,8.271783,-2.299094,0.227393,1.979924,-0.341623,0.369548,8.010924,1.43669,4.444735,2.006477,0.043833,0.494638,7.944705,3.489472,-2.508997,1.526587,0.188377,0.995904,8.130548,-1.505258,8.376638,-0.422866,0.041199,1.075647,7.331258,-1.931258,-4.034934,0.850424,-0.401694,0.704967
52773,0,8.806648,-1.598942,-0.116095,1.907243,-0.377672,0.305342,6.385441,2.362687,5.731418,1.745631,0.156103,0.320904,7.058394,3.70494,-2.661716,1.217349,0.038453,1.187021,10.606801,-5.26916,5.616447,1.433408,-0.108493,0.249945,7.470626,-2.564047,-2.892208,0.437627,-0.133554,0.89677
52774,0,8.969966,-1.140952,0.206475,1.776077,-0.360617,0.240907,4.556614,-0.969328,3.591362,0.872736,-0.252917,0.342182,8.930889,6.173425,-0.702746,0.704975,0.043718,1.347692,9.950396,2.615022,3.121837,3.101016,0.062263,-0.489291,10.366639,-0.939974,-2.906778,0.116159,-0.049325,1.006291
52775,0,8.796343,-1.274482,0.567336,1.659106,-0.343792,0.158849,6.340614,-2.038586,2.504528,0.609746,-0.480083,0.288393,11.124928,5.948821,0.903725,0.196957,0.098421,1.387513,8.2531,6.473689,1.192905,1.740143,0.438555,-0.417497,11.865002,-1.452775,-2.887982,0.228084,-0.086061,1.117876
52776,0,8.96531,-1.570035,0.64571,1.560105,-0.346652,0.072672,8.170759,0.339029,3.609076,1.073816,-0.430534,0.20428,10.388176,1.761127,0.772465,0.124171,0.110552,1.340818,7.010073,3.254852,3.130589,0.111008,0.539821,-0.367815,9.659022,-2.659402,-3.560566,0.379378,-0.101854,1.135731
52777,0,9.041935,-1.054828,0.096458,1.455727,-0.396319,0.019227,7.681183,0.995455,4.089305,1.164113,-0.329939,0.175327,8.519259,-1.19576,0.461229,0.56398,0.077021,1.396674,7.122931,-1.493463,4.155524,0.199128,0.434534,-0.327302,8.504809,-3.914185,-3.245603,0.491189,-0.080911,1.143514
52778,0,9.187799,-0.702367,-0.058846,1.274441,-0.438547,-0.010414,6.801955,-0.292897,3.912535,0.810363,-0.311168,0.044175,8.53092,0.120359,0.562892,0.946117,-0.053904,1.473708,7.392581,-3.167471,4.044588,0.590633,0.391734,-0.180818,8.898661,-2.91443,-3.295468,0.478829,-0.03708,1.144315
52779,0,9.310032,-1.113338,0.018763,1.112956,-0.411079,-0.089723,7.001138,-0.681088,3.759253,0.67532,-0.286104,-0.202791,9.599628,2.320477,-0.050077,0.911098,-0.123601,1.527156,7.837928,-4.45788,3.169222,0.954907,0.37457,0.005493,9.188085,-2.667964,-3.269988,0.423553,-0.0206,1.163656
52780,0,9.190122,-1.641566,0.38472,0.960057,-0.374227,-0.193064,7.57038,-0.780104,4.409016,0.83062,-0.199244,-0.352939,9.959104,2.311921,-0.305994,0.548534,-0.102085,1.613214,7.621863,-4.814625,1.717413,1.425626,0.305107,0.159878,8.63437,-3.637226,-3.376186,0.377891,0.009728,1.199821
52781,0,8.813267,-1.643883,0.601038,0.804871,-0.345157,-0.298923,8.17749,-1.323185,4.617971,0.817688,-0.189058,-0.327304,9.545756,0.324546,-0.009718,0.248117,-0.065348,1.721252,7.531527,-3.314586,-0.364046,1.560219,0.109867,0.331888,8.684368,-4.545106,-3.185943,0.432251,0.031128,1.15862
52782,0,8.737368,-0.926418,0.73915,0.634808,-0.323069,-0.364154,8.739232,-1.26297,4.324227,0.726018,-0.195238,-0.244791,9.454985,-1.153148,0.087007,0.198563,-0.087093,1.798507,7.781658,-2.035245,-2.279488,1.116392,-0.116617,0.601742,8.406194,-4.602388,-3.677551,0.530557,0.074388,1.105862
52783,0,8.967331,-0.124219,0.985942,0.330049,-0.239297,-0.408327,8.718613,-0.788443,4.398701,0.606998,-0.251199,-0.131837,9.70377,-1.512176,-0.497395,0.316443,-0.1735,1.879657,7.949929,-1.612448,-2.593299,0.484778,-0.323987,0.908215,8.294046,-4.82923,-3.764655,0.650151,0.155642,1.061573
52784,0,9.283375,0.840491,0.802986,-0.043602,-0.214463,-0.476877,8.990745,-0.558179,4.559324,0.322037,-0.235863,-0.00824,10.174092,-1.445991,-1.077952,0.338761,-0.21184,1.945241,8.217164,-1.032013,-2.80458,-0.226369,-0.591558,1.230382,8.87141,-5.082256,-3.712273,0.677388,0.236439,1.016368
52785,0,9.246247,0.913324,0.060764,-0.437968,-0.203706,-0.59235,8.488405,-1.078091,4.937338,0.001945,-0.195923,0.12497,10.837558,0.235058,-0.476794,0.29573,-0.241596,2.007849,8.866318,-0.031812,-2.155653,-0.803747,-0.825835,1.314744,9.941581,-4.642937,-3.475175,0.738501,0.280614,1.011677
52786,0,9.141901,0.048685,0.143513,-0.774432,-0.204509,-0.734721,7.718684,-1.978569,4.996341,-0.253487,-0.209313,0.230599,11.630799,2.302087,0.70795,0.034906,-0.157593,2.0439,8.622096,1.020594,-1.76866,-1.109207,-1.043973,1.12523,11.671369,-3.874441,-3.623117,0.771919,0.219159,1.018658
52787,0,9.336274,-1.193745,0.023992,-1.030448,-0.214124,-0.853747,6.742331,-1.997999,4.09211,-0.493357,-0.349733,0.259096,12.726986,3.381731,1.818891,-0.15599,-0.054476,2.006014,7.910328,2.565586,-1.271391,-1.019475,-1.177294,0.738398,13.276275,-3.717351,-2.607893,0.947251,0.068208,1.104153
52788,0,9.609875,-2.175681,-0.557633,-1.17969,-0.27478,-0.963161,4.852239,-0.351813,3.868957,-0.75406,-0.600135,0.264705,13.803098,3.465754,2.567561,-0.051729,0.042001,1.837535,6.573219,3.655444,-2.059403,-0.859018,-1.287154,0.257042,15.260326,-2.516268,-0.710369,1.039958,0.003433,1.300319
52789,0,9.931701,-3.176411,-1.091011,-1.225929,-0.304766,-1.050143,3.062516,1.585685,1.972619,-1.559671,-1.160826,0.285657,14.428588,4.749571,3.032655,0.275124,0.279816,1.524855,4.314235,3.689312,-1.707711,-0.613875,-1.266089,-0.006867,16.329701,-2.34381,0.638238,0.893704,-0.059054,1.593995
52790,0,9.944883,-4.269696,-1.149822,-1.310279,-0.3288,-1.064223,1.440138,2.102427,-4.617813,-2.79762,-1.636132,0.131738,14.165708,8.723311,4.949408,0.223622,0.698791,1.129784,3.176333,1.489777,-1.315728,-0.0832,-1.13859,0.006409,18.068483,-0.03191,2.105511,0.900243,-0.241713,1.991383
52791,0,11.116432,-4.567647,3.379084,-1.105987,0.052301,-1.041898,2.338373,-5.700651,-2.450243,-2.605904,-1.876027,-0.270571,12.962559,11.540938,4.497432,-0.081026,1.118452,0.601971,31.862564,-21.877263,4.264904,0.474361,0.523685,0.170747,19.782153,3.914177,2.92784,0.854255,-0.588616,2.407571
52792,0,13.549327,5.027215,12.616055,-0.77307,0.866113,-1.040412,37.161957,-46.797908,18.813499,-0.716422,-1.382833,-0.512597,12.431567,12.05954,4.258298,-0.736457,1.669532,-0.444278,48.015236,-15.318843,12.110046,5.760715,2.235768,-2.82637,24.16572,8.687217,3.314175,0.636022,-0.981788,2.941358
52793,0,20.4298,13.656306,4.852609,-1.156804,0.863025,-0.715048,39.312304,-23.002997,7.426476,3.249606,0.136087,0.189537,11.273445,8.891381,5.557192,-1.392104,2.059714,-1.919164,3.627027,27.179593,0.02719,5.829694,-1.196422,-4.273132,27.329368,5.153796,3.455378,0.56497,-1.263056,3.431482
52794,0,13.687683,1.213555,-1.427205,-0.803958,0.41577,-0.603455,7.860039,36.567896,-7.581492,1.007334,0.96911,0.45892,13.004312,2.895718,6.507202,-1.635311,1.941381,-3.014343,4.540919,1.360269,-8.151343,0.541819,0.426909,-2.905268,23.93948,3.703684,0.605363,1.335992,-0.938353,3.560889
52795,0,8.508579,-7.979182,2.62384,-0.473675,0.316317,-0.620733,-9.582556,13.963475,2.131198,-1.424528,-0.494413,1.647587,19.361931,-3.408405,-0.713926,-1.977962,1.937327,-3.288362,4.002969,2.240784,-5.693076,0.076911,-0.348274,-2.701496,12.542137,2.386829,-3.443293,0.732976,-0.698067,3.217587
52796,0,6.822826,-5.076694,5.102205,-0.614325,0.484891,-0.491872,-6.070971,-16.395064,-5.0572,-2.402141,-1.725838,0.644714,24.175374,-5.906847,-0.772565,-1.424982,2.63042,-3.111976,13.190945,4.724739,1.774658,1.051238,0.035938,-2.642001,5.542225,-9.619276,-9.802176,-0.956483,-1.103555,2.634821
52797,0,9.742532,3.036064,6.492841,-0.863239,0.449988,-0.437628,19.832783,-9.401571,-1.459978,0.716075,-0.957666,-0.866111,21.285819,-4.224479,5.211488,-0.455106,2.946397,-2.816253,12.322655,6.401314,2.43442,0.535165,-0.094192,-2.44372,11.373433,3.893158,-6.56915,-1.457034,-0.959988,1.452113
52798,0,11.773342,5.099604,2.852038,-0.705993,0.283473,-0.490498,22.123402,7.48512,1.343071,1.140768,-0.233922,-0.502748,18.28415,-5.972465,5.535385,-0.115374,2.221405,-2.845087,7.208774,1.890461,1.368003,0.794848,-0.012475,-2.335446,4.389153,4.44901,-3.960305,-2.588544,-0.976384,-0.371738
52799,0,12.351088,3.337944,2.413386,-0.385325,0.253145,-0.6601,7.356534,4.548104,2.69807,-0.154725,-0.589946,0.305788,14.355725,-8.899865,4.652399,-0.169401,2.156542,-3.128881,10.008426,7.443652,1.783354,0.298019,-0.089612,-2.063703,8.329394,-7.149415,-3.11855,-0.711304,-0.57591,-2.38696
52800,0,12.542537,4.076518,2.985574,-0.473789,0.364955,-0.579877,8.920636,-0.64566,-0.715786,-0.708055,-0.686883,-0.374227,12.748784,-10.460797,3.824005,0.477537,2.216105,-3.31666,8.052405,2.821788,1.302269,0.270549,-0.212754,-1.822659,6.09165,-2.297114,-1.261402,1.661664,-0.036628,-3.758517
52801,0,10.673727,3.918982,1.459172,-0.465091,0.342524,-0.479282,10.305256,-3.436411,0.875059,-0.228884,-0.608259,-0.602422,10.523628,-8.863456,2.391554,1.375978,1.974741,-3.463695,9.114346,3.610291,-0.019964,0.571885,-0.233927,-1.769786,8.996252,-0.6474,3.36504,2.399642,0.526156,-4.94376
52802,0,8.421574,2.127955,1.980225,-0.260583,0.361521,-0.462687,9.487121,-1.914375,0.874379,0.056878,-0.565914,-0.51968,8.567914,-3.399511,0.190702,1.799714,1.346666,-3.491374,8.630946,3.715806,-0.557949,0.156446,-0.239303,-1.614125,9.190278,0.65253,2.70092,2.197239,1.072745,-5.382502
52803,0,7.778936,1.677215,2.313791,-0.143281,0.185052,-0.493471,7.967273,-1.414245,0.467552,-0.130464,-0.54646,-0.605168,7.497482,1.191205,-1.067204,1.395487,0.933186,-3.320692,9.225564,2.78263,-0.684327,-0.079081,-0.159306,-1.554609,9.739672,4.221739,1.568692,0.41125,1.423002,-5.932437
52804,0,7.882028,2.295678,2.469161,-0.098763,0.03479,-0.461656,8.330193,-1.861045,1.244617,-0.350995,-0.571983,-0.780954,6.603166,3.171437,-1.012662,0.647928,0.749907,-3.057769,9.757969,2.734548,-0.977286,-0.255897,-0.052759,-1.495554,12.629147,-0.08592,0.338592,-1.948496,1.706093,-6.329835
52805,0,8.294439,2.946824,2.05744,-0.15564,-0.117531,-0.392304,9.433565,-0.869893,1.184925,-0.437627,-0.537764,-0.730599,4.978335,2.857764,-0.46029,-0.12727,0.657066,-2.733557,8.653262,4.038451,-0.128868,-0.531936,-0.050241,-1.447031,15.054186,-8.70079,0.047701,-2.35006,2.366206,-6.321333
52806,0,8.724562,3.180693,1.735922,-0.248452,-0.166054,-0.360719,8.359655,-2.359058,0.831633,-0.64992,-0.478485,-0.804646,3.812897,2.467236,0.139095,-0.644462,0.503461,-2.317018,9.39923,2.171335,0.394488,-0.567413,-0.118335,-1.407775,13.443789,-11.855375,-1.668699,-1.281422,3.005175,-6.118901
52807,0,8.272478,2.849089,1.836977,-0.498049,-0.244333,-0.322725,9.67345,-3.370648,1.188909,-0.641223,-0.335089,-0.972764,2.430577,1.846102,0.711559,-0.824359,0.337389,-1.868226,9.539046,2.908667,-0.457216,-0.594079,-0.123142,-1.408119,12.621656,-9.955415,-1.675939,-0.24676,3.453496,-6.083925
52808,0,7.296707,3.060059,1.135094,-0.676923,-0.329821,-0.313685,8.771013,-1.192419,1.807164,-0.57782,-0.238269,-0.878689,1.277649,1.555683,1.478962,-1.023255,0.144888,-1.496143,9.072668,2.716298,0.078296,-0.771813,-0.188719,-1.427351,11.540598,-6.727223,-2.447011,-0.442108,3.619311,-5.99623
52809,0,6.31156,3.957613,0.961019,-0.788163,-0.393681,-0.376286,7.82433,-1.041086,1.181849,-1.003438,-0.215497,-0.812089,0.787633,1.770592,2.401141,-1.198348,-0.103,-1.105991,8.61383,3.229514,-0.256004,-0.81622,-0.191695,-1.494649,9.867556,-6.828172,-4.562797,-1.698682,3.475794,-5.250387
52810,0,6.048126,4.799729,0.5598,-0.895514,-0.587206,-0.458801,7.648689,-1.476404,0.523577,-1.347697,-0.214469,-0.862453,1.003014,2.051218,3.765231,-1.227525,-0.288856,-0.781651,8.702915,3.723652,-0.774294,-0.902743,-0.211495,-1.530246,8.9105,-8.820617,-5.84779,-2.352132,3.166591,-4.370077
52811,0,6.558207,5.578522,0.152188,-0.916347,-0.804765,-0.509959,8.830473,-2.289142,0.176917,-1.672742,-0.189408,-0.981946,2.398777,3.41793,4.712506,-1.121431,-0.540631,-0.607466,9.500917,3.987376,-0.973651,-1.111495,-0.172469,-1.489623,10.327288,-10.088445,-5.509671,-2.18692,2.846408,-3.528103
52812,0,7.421166,4.991038,-0.025463,-1.017518,-0.869084,-0.4453,10.398699,-3.312466,-0.221367,-1.820505,-0.040285,-1.046845,4.874138,2.804631,4.090511,-1.181403,-0.734042,-0.479176,9.998636,3.044678,-0.61832,-1.249064,-0.19307,-1.494207,8.992418,-10.379636,-4.702362,-1.557732,2.524832,-2.849794
52813,0,8.039315,3.630408,0.134062,-1.136198,-0.859587,-0.367593,9.500572,-2.585695,-0.132592,-1.730429,0.101743,-1.041919,8.010632,0.819321,6.183615,-1.192044,-0.590414,-0.470592,9.178037,4.161965,-0.694901,-1.132099,-0.203141,-1.557837,7.659504,-7.408969,-3.514186,-0.930629,2.004783,-2.296413
52814,0,8.432725,2.489619,0.076782,-1.166526,-0.84265,-0.3518,8.228066,-1.731698,-0.505301,-1.745196,0.119826,-1.103837,9.746388,-0.649549,6.688395,-1.381111,-0.473112,-0.489706,8.245776,4.924057,-0.547109,-1.242657,-0.187921,-1.562077,6.938719,-4.809286,-2.062723,-1.054422,1.392963,-1.817227
52815,0,8.496565,1.795319,0.282358,-1.099117,-0.845395,-0.363015,8.712695,-2.055058,-0.912853,-1.746461,0.109526,-1.225956,7.647754,-0.090517,6.218716,-1.390152,-0.441754,-0.519118,8.629613,4.670945,-0.533737,-1.236362,-0.135047,-1.56654,7.938745,-3.973354,-0.848039,-1.30687,0.91466,-1.41548
52816,0,8.493725,1.797799,0.559483,-0.953884,-0.837724,-0.332,9.898907,-2.449221,-0.782193,-1.709611,0.117995,-1.313738,7.240001,1.190547,6.110687,-0.936943,-0.569468,-0.490845,9.100777,5.26622,-1.095927,-1.267721,-0.080341,-1.549945,8.944725,-5.060808,-0.281247,-1.086652,0.609303,-1.122244
52817,0,8.589052,1.993895,0.828089,-0.828108,-0.799154,-0.260014,10.264461,-1.880712,-0.553998,-1.509315,0.190553,-1.267147,7.704955,1.937603,6.206415,-0.78908,-0.498511,-0.47196,8.994004,5.764874,-1.774477,-1.335246,-0.038454,-1.539533,9.604373,-8.3115,0.28783,-0.438541,0.272028,-0.674749
52818,0,8.791793,1.92875,0.811415,-0.771686,-0.751315,-0.157587,10.358538,-0.743058,0.110658,-1.462274,0.276387,-1.206831,8.688105,0.106305,6.626727,-0.878916,-0.179217,-0.439802,8.977708,7.333605,-2.46068,-1.578114,-0.101286,-1.525125,8.425768,-8.443679,4.570759,0.7433,0.180933,-0.417942
52819,0,9.579896,2.432182,0.402756,-0.783587,-0.70405,-0.133669,10.782661,0.791099,0.895262,-1.564134,0.361192,-1.144918,7.16661,-1.387396,6.13597,-0.979511,-0.087892,-0.236209,8.897089,7.582416,-1.696366,-1.937392,-0.207725,-1.506148,8.275999,5.21645,3.056069,0.085602,0.080681,-0.468751
52820,0,10.299525,3.523552,0.378238,-0.718582,-0.636985,-0.177614,10.826953,1.605167,0.239717,-1.815473,0.414069,-1.073971,6.780473,1.941153,5.185556,-0.518762,-0.159531,-0.063744,8.958574,6.635637,-0.3756,-2.119611,-0.240001,-1.480981,8.433657,4.171235,2.478447,-1.897396,-0.092243,-0.186775
52821,0,10.251478,4.10694,0.678163,-0.761154,-0.510869,-0.157015,11.10339,1.440439,-0.088633,-2.051255,0.48938,-1.016758,7.254389,4.987823,4.409471,-0.308991,-0.268593,-0.067291,8.454685,6.053469,0.16048,-2.125902,-0.21425,-1.420549,9.458822,-4.672972,3.298008,-1.508829,-0.022317,0.026551
52822,0,9.130355,4.144366,0.272786,-0.886126,-0.429502,-0.082284,10.367146,1.881959,-0.468462,-2.21516,0.423805,-0.996164,7.621884,4.725186,4.156728,-0.980885,-0.165827,-0.173609,6.633096,6.818857,0.038415,-2.165843,-0.177626,-1.328072,7.973444,-3.070239,2.398703,-0.225449,0.0103,0.077019
52823,0,8.45668,3.727487,-0.788952,-0.985921,-0.404668,-0.00412,9.870697,2.034187,-1.297474,-2.284754,0.334192,-1.045152,7.319494,4.000989,4.738738,-1.62637,0.063173,-0.175787,4.76958,7.281131,0.918265,-2.245382,-0.123605,-1.139,8.789697,-1.581584,1.78265,0.115929,-0.031586,0.267334
52824,0,9.405649,3.361283,-1.628442,-1.018423,-0.284504,0.066033,10.458364,0.873958,-2.434925,-2.023681,0.361086,-1.275645,7.079231,3.768783,5.762228,-1.683253,0.115246,-0.072672,4.382813,7.317299,2.486385,-2.266886,-0.021745,-0.872901,8.562461,-0.58315,1.161686,0.246621,-0.058823,0.414621
52825,0,11.039719,3.268178,-1.811717,-0.919084,-0.101625,0.134584,10.688924,-0.022369,-3.034737,-1.499723,0.321484,-1.664985,7.681828,2.966504,5.647624,-1.569602,0.023347,-0.007324,5.870612,6.342802,4.23472,-2.015981,0.233929,-0.601533,9.483664,2.165769,2.344356,0.01751,-0.081024,0.449525
52826,0,12.381871,2.789585,-1.46155,-0.766989,0.105744,0.267336,11.994591,-0.820036,-3.420624,-0.892461,0.294359,-2.017366,8.930772,1.667092,5.719356,-1.539959,0.042573,-0.020371,8.186874,5.77961,4.683247,-1.580941,0.613653,-0.321132,10.150978,1.724455,4.37121,0.095787,-0.177498,0.463144
52827,0,12.976738,1.9761,-1.152299,-0.606427,0.189058,0.440829,12.683937,-1.176558,-3.617277,-0.240684,0.207379,-2.24638,9.532627,0.801391,6.781639,-1.460188,0.184483,-0.060426,9.132248,5.988579,3.437908,-0.907765,1.026443,-0.106203,10.707287,-0.237799,2.910461,0.554814,-0.308878,0.51865
52828,0,12.939333,1.712295,-1.874534,-0.426181,0.18139,0.566486,13.235881,-0.866952,-2.903876,0.202574,-0.044978,-2.412807,9.234056,0.798622,8.18179,-1.085488,0.281987,-0.08114,8.927421,8.56486,0.249176,-0.350081,1.236901,0.070383,9.764122,0.285099,-0.486053,0.602311,-0.565346,0.694551
52829,0,12.893791,1.290131,-2.443149,-0.05127,0.160333,0.647739,14.344817,-0.199699,-2.345531,0.470162,-0.24252,-2.603057,8.798223,1.315763,7.886406,-0.600017,0.233918,-0.101624,9.757479,10.053626,-0.35247,-0.307509,1.250178,0.270544,9.826155,-0.543331,-3.108091,0.021058,-0.970365,0.947133
52830,0,13.083015,0.990595,-2.689843,0.413593,0.225222,0.742156,14.925427,-0.193229,-1.369342,0.677443,-0.263584,-2.843454,7.841464,1.732931,7.267063,0.091438,-0.133095,-0.1054,12.462456,9.050211,1.621953,-0.216526,1.195702,0.414627,8.538898,-2.500746,-5.327775,0.001144,-1.365106,1.273893
52831,0,13.163086,1.064946,-2.742694,0.889566,0.346534,0.855577,15.56535,-0.37596,0.586463,0.745432,-0.139175,-2.919008,6.591406,-0.044485,7.771314,0.458797,-0.668798,-0.181734,16.489208,7.994767,1.967348,-0.104715,1.1545,0.411995,6.740321,-4.077426,-6.313643,0.507691,-1.715688,1.426478
52832,0,13.363591,1.511597,-1.596617,1.204071,0.574512,0.991319,15.666694,-1.862059,2.461414,0.559669,-0.017511,-2.795368,7.312298,-2.674798,3.633191,0.864734,-1.017516,-0.282103,19.130246,5.927618,0.013938,-0.166514,1.111467,0.247425,15.908374,-1.480691,7.914933,0.489608,-1.412173,1.75609
52833,0,14.114395,0.932455,2.342971,1.445682,0.811308,1.055192,14.593289,-3.963573,2.925013,0.342543,0.135507,-2.309106,12.139306,3.341733,7.600514,1.501979,-0.958936,-0.262308,18.928816,3.394902,-2.66672,-0.431677,0.987066,-0.053559,23.028045,5.924539,11.87395,-1.672751,-1.072209,2.492358
52834,0,15.938561,-0.338153,2.71731,1.16951,0.702347,0.969689,14.29267,-5.865468,1.905028,0.348485,0.335209,-1.663342,16.204177,7.242207,9.033484,1.669544,-1.151559,0.094876,19.453471,1.330217,-4.763699,-0.744565,0.87297,-0.368849,7.825384,-10.61357,-5.968823,-2.829424,-1.744081,2.455014
52835,0,15.376204,0.135441,0.899344,0.889914,0.856611,0.762653,11.945706,-12.577627,4.21478,0.386013,0.436253,-0.768593,10.810698,0.614952,0.210373,1.011238,-1.261988,0.802948,24.00432,-3.974085,-7.678495,-1.282129,0.777769,-0.957677,11.496229,-8.244576,-2.42103,-1.252462,-1.776315,2.146228
52836,0,13.163482,2.345279,1.967676,0.663769,0.789312,0.639392,12.307699,-13.712098,1.317017,0.545775,0.608832,0.525518,4.041147,-8.740731,1.608606,1.011361,-1.295531,1.12203,23.551609,-6.746043,-9.227398,-1.839768,0.949698,-1.346264,8.779761,-1.407935,-0.573583,-0.208638,-1.407249,1.762266
52837,0,11.660154,3.459075,2.836136,0.647749,1.001721,0.547954,12.913324,-9.884389,-1.222046,0.709103,0.76232,1.487789,3.167991,-1.990692,0.27871,2.510808,-1.82213,1.135397,19.680178,-6.973013,-6.459118,-1.911786,1.447688,-1.312064,9.103455,-2.02392,-1.339269,-0.127608,-1.354594,1.637964
52838,0,8.380934,2.193555,3.251806,0.719505,0.984555,0.499659,13.982073,-3.901915,-1.441241,1.077183,0.634957,1.917574,9.941663,4.325073,1.85321,2.595172,-1.701501,1.281677,12.660765,-4.725802,0.843044,-0.365887,1.662572,-1.300576,10.12245,-1.080333,0.422398,-0.441078,-1.37588,1.543087
52839,0,5.885095,-1.01979,3.192895,0.866105,0.808998,0.498972,14.981684,-1.845288,1.29325,1.913164,0.578321,1.910417,14.344202,3.032878,3.423916,1.691554,-1.201599,1.305633,10.616325,3.889101,1.482345,2.343599,1.018314,-2.188397,9.377247,-3.404584,1.339371,-0.807883,-1.504294,1.359175
52840,0,5.516,-2.404211,3.425802,0.889794,0.60403,0.620968,13.618817,-3.288775,3.015255,2.434329,0.607524,1.956253,11.873348,0.379183,4.10133,1.233386,-0.977599,1.2026,8.536469,-10.781755,-10.325941,6.229467,0.677392,-2.575144,10.656081,-7.220274,-0.521881,0.02575,-1.525334,1.167118
52841,0,8.110974,-2.832799,2.292541,0.897803,0.446784,0.603342,13.36224,-0.172873,0.214905,2.282218,0.348971,2.176462,10.278937,-1.662808,1.916247,1.405874,-0.93332,1.46676,-0.182684,13.262175,-13.16665,6.629772,-0.961882,-2.661207,10.124617,-6.508795,-2.972179,0.956882,-1.45209,0.862007
52842,0,11.325975,-3.672869,2.07095,0.942322,0.497826,0.499657,11.803348,6.177122,1.117308,2.154864,0.609021,2.529936,10.679829,-2.362178,-0.107311,1.671882,-1.009218,1.689622,6.421855,24.617354,-10.264873,0.484007,-2.279949,-1.038744,9.505019,-1.902874,-3.283322,0.879512,-1.396575,0.740003
52843,0,12.045706,-2.488719,1.652871,0.99245,0.61124,0.444497,13.388269,7.526769,3.770952,1.459196,0.738926,2.919995,10.795062,-0.542967,-1.432957,1.83488,-1.141192,1.730042,4.87633,7.817392,-6.834116,-2.394277,-2.152663,0.07142,10.033873,-3.75861,-4.217641,0.446904,-1.284978,0.703144
52844,0,10.685607,-0.82839,1.967454,0.948388,0.58343,0.453651,12.598626,7.294868,5.608677,0.293691,0.785275,3.146138,10.747346,1.468689,-1.71815,1.633208,-1.197038,1.767573,5.594295,6.255674,-4.252885,-4.201109,-2.683975,0.834864,9.767267,-3.168698,-3.969175,0.816099,-1.076688,0.610558
52845,0,8.77058,0.070984,1.79237,0.869878,0.531014,0.456397,9.962049,6.912044,4.556404,-0.556136,0.366713,3.16124,10.596196,2.870169,-0.890462,1.358291,-1.202525,1.86187,6.12826,-4.883825,0.716805,-3.900699,-2.821095,1.319198,9.944113,-1.390784,-2.857844,0.89964,-0.932486,0.530102
52846,0,7.793256,0.467775,1.591832,0.64511,0.481229,0.418171,9.974703,6.055251,1.757008,-1.261884,-0.041319,3.195398,9.701154,3.573813,-1.308954,1.077543,-1.165898,2.013398,6.028857,-9.377934,4.652228,-1.576478,-3.333462,1.392081,10.309388,-0.642246,-2.720538,0.751203,-0.812545,0.521631
